EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales
3768,Employee_3768,IT,North,Female,40.0,33217.0,2025-04-25,1.0,16069.0
2903,Employee_2903,Marketing,East,Female,59.0,,2022-12-12,5.0,30078.0
734,Employee_734,HR,East,Female,35.0,103703.0,2017-01-03,4.0,13582.0
3498,Employee_3498,Marketing,South,Female,24.0,115000.0,2024-07-29,4.0,44220.0
4126,Employee_4126,HR,North,Male,42.0,101035.0,2026-04-18,3.0,28436.0
1785,Employee_1785,Finance,South,Female,59.0,88765.0,2019-11-20,4.0,36555.0
2182,Employee_2182,Sales,West,Male,26.0,52789.0,2020-12-21,3.0,36189.0
417,Employee_417,HR,West,Female,24.0,41171.0,2016-02-21,4.0,9325.0
2317,Employee_2317,Marketing,North,Male,40.0,44656.0,2021-05-05,2.0,4386.0
4326,Employee_4326,IT,East,Female,53.0,40991.0,2026-11-04,4.0,1363.0
4178,Employee_4178,IT,South,Male,24.0,76894.0,2026-06-09,3.0,3572.0
334,Employee_334,Marketing,West,Male,44.0,63746.0,2015-11-30,1.0,27048.0
1095,Employee_1095,IT,West,Female,56.0,105723.0,2017-12-30,2.0,5132.0
747,Employee_747,IT,West,Female,21.0,116298.0,2017-01-16,1.0,40596.0
3900,Employee_3900,IT,East,Male,43.0,60269.0,2025-09-04,5.0,17460.0
3980,Employee_3980,Finance,East,Male,22.0,61437.0,2025-11-23,3.0,
2688,Employee_2688,Sales,West,Male,25.0,91005.0,2022-05-11,5.0,388.0
3018,Employee_3018,Finance,South,Female,29.0,,2023-04-06,3.0,
1993,Employee_1993,IT,East,Male,25.0,116348.0,2020-06-15,5.0,8351.0
4905,Employee_4905,IT,East,Male,22.0,89261.0,2028-06-05,4.0,25169.0
2652,Employee_2652,HR,South,Male,24.0,111583.0,2022-04-05,4.0,19406.0
2851,Employee_2851,IT,West,Female,44.0,52036.0,2022-10-21,4.0,11191.0
2859,Employee_2859,Marketing,North,Female,34.0,103728.0,2022-10-29,2.0,31513.0
3528,Employee_3528,Sales,East,Female,21.0,90693.0,2024-08-28,4.0,13834.0
4243,Employee_4243,HR,North,Male,47.0,59652.0,2026-08-13,4.0,28014.0
3683,Employee_3683,Marketing,South,Female,48.0,44546.0,2025-01-30,3.0,19086.0
133,Employee_133,Finance,South,Male,59.0,39047.0,2015-05-13,3.0,15111.0
2414,Employee_2414,IT,East,Male,37.0,84431.0,2021-08-10,1.0,20956.0
3635,Employee_3635,HR,South,Male,42.0,87841.0,2024-12-13,2.0,18445.0
1483,Employee_1483,IT,South,Male,28.0,33576.0,2019-01-22,2.0,25080.0
430,Employee_430,Finance,East,Female,46.0,71997.0,2016-03-05,1.0,15314.0
4806,Employee_4806,Marketing,North,Female,55.0,113698.0,2028-02-27,4.0,7240.0
4740,Employee_4740,HR,East,Female,53.0,51427.0,2027-12-23,4.0,27933.0
1908,Employee_1908,Marketing,West,Male,34.0,61432.0,2020-03-22,2.0,10836.0
288,Employee_288,Marketing,East,Male,32.0,31333.0,2015-10-15,4.0,1890.0
3275,Employee_3275,Marketing,North,Female,32.0,35193.0,2023-12-19,2.0,37637.0
3654,Employee_3654,Finance,East,Male,46.0,31208.0,2025-01-01,5.0,25531.0
3923,Employee_3923,Finance,East,Female,44.0,112159.0,2025-09-27,1.0,45550.0
4164,Employee_4164,Finance,West,Female,25.0,65330.0,2026-05-26,4.0,
3108,Employee_3108,IT,West,Male,53.0,91922.0,2023-07-05,4.0,20386.0
2095,Employee_2095,HR,West,Female,32.0,62580.0,2020-09-25,5.0,47823.0
2437,Employee_2437,IT,North,Male,51.0,78263.0,2021-09-02,1.0,29548.0
1871,Employee_1871,IT,East,Female,33.0,70950.0,2020-02-14,2.0,31411.0
2695,Employee_2695,HR,North,Female,41.0,89668.0,2022-05-18,1.0,8627.0
2971,Employee_2971,IT,West,Male,46.0,89615.0,2023-02-18,4.0,41371.0
4976,Employee_4976,Finance,West,Male,35.0,47916.0,2028-08-15,2.0,15436.0
3545,Employee_3545,IT,South,Female,55.0,72464.0,2024-09-14,1.0,20026.0
4895,Employee_4895,HR,North,Male,50.0,75902.0,2028-05-26,1.0,15924.0
3725,Employee_3725,HR,West,Male,59.0,101028.0,2025-03-13,4.0,7387.0
438,Employee_438,IT,West,Female,25.0,88609.0,2016-03-13,5.0,39024.0
3874,Employee_3874,HR,North,Male,45.0,45642.0,2025-08-09,4.0,13166.0
585,Employee_585,IT,East,Male,23.0,95985.0,2016-08-07,1.0,37992.0
2300,Employee_2300,HR,South,Female,45.0,66870.0,2021-04-18,5.0,4433.0
1439,Employee_1439,HR,South,Female,39.0,86388.0,2018-12-09,3.0,24401.0
4577,Employee_4577,HR,East,Female,55.0,66392.0,2027-07-13,3.0,26403.0
3872,Employee_3872,Sales,West,Female,52.0,56081.0,2025-08-07,4.0,38078.0
712,Employee_712,Marketing,South,Male,46.0,57973.0,2016-12-12,4.0,18970.0
2852,Employee_2852,HR,North,Male,51.0,115421.0,2022-10-22,3.0,37081.0
4485,Employee_4485,Finance,East,Female,27.0,99157.0,2027-04-12,1.0,47682.0
2417,Employee_2417,HR,East,Female,33.0,89912.0,2021-08-13,4.0,16346.0
4553,Employee_4553,Marketing,South,Male,,37649.0,2027-06-19,1.0,31500.0
2322,Employee_2322,Marketing,East,Female,20.0,113574.0,2021-05-10,4.0,30408.0
3008,Employee_3008,HR,East,Female,20.0,,2023-03-27,5.0,21826.0
2132,Employee_2132,Sales,West,Male,21.0,104216.0,2020-11-01,1.0,48033.0
4735,Employee_4735,HR,North,Male,55.0,82136.0,2027-12-18,4.0,41439.0
2670,Employee_2670,Marketing,South,Male,35.0,101019.0,2022-04-23,3.0,36911.0
587,Employee_587,Finance,South,Female,45.0,116366.0,2016-08-09,2.0,7951.0
2373,Employee_2373,Sales,West,Male,,98831.0,2021-06-30,5.0,31912.0
1535,Employee_1535,Marketing,South,Male,48.0,94067.0,2019-03-15,2.0,47415.0
735,Employee_735,Sales,East,Female,25.0,97092.0,2017-01-04,2.0,35912.0
2165,Employee_2165,Finance,West,Female,23.0,31069.0,2020-12-04,1.0,7637.0
3107,Employee_3107,Finance,North,Male,33.0,113577.0,2023-07-04,4.0,46183.0
4425,Employee_4425,IT,South,Female,39.0,111449.0,2027-02-11,4.0,49595.0
2587,Employee_2587,IT,North,Female,52.0,109056.0,2022-01-30,3.0,12560.0
554,Employee_554,Marketing,South,Female,41.0,82652.0,2016-07-07,5.0,29787.0
4944,Employee_4944,HR,South,Male,46.0,102417.0,2028-07-14,1.0,29246.0
473,Employee_473,HR,West,Female,58.0,33389.0,2016-04-17,3.0,15876.0
1058,Employee_1058,Finance,North,Female,34.0,96753.0,2017-11-23,5.0,44895.0
3291,Employee_3291,HR,South,Male,51.0,52119.0,2024-01-04,2.0,21178.0
4676,Employee_4676,Finance,East,Male,,117818.0,2027-10-20,2.0,4332.0
1048,Employee_1048,IT,West,Male,48.0,95714.0,2017-11-13,3.0,44584.0
1221,Employee_1221,HR,East,Female,21.0,72230.0,2018-05-05,2.0,3247.0
545,Employee_545,Sales,East,Female,40.0,67443.0,2016-06-28,1.0,34337.0
801,Employee_801,IT,North,Male,29.0,97602.0,2017-03-11,3.0,7988.0
4232,Employee_4232,IT,South,Female,38.0,71482.0,2026-08-02,3.0,31391.0
3525,Employee_3525,IT,East,Female,,85871.0,2024-08-25,2.0,6127.0
291,Employee_291,IT,East,Female,31.0,80946.0,2015-10-18,1.0,31305.0
4721,Employee_4721,HR,East,Male,49.0,113598.0,2027-12-04,4.0,11390.0
927,Employee_927,HR,East,Male,45.0,39963.0,2017-07-15,1.0,13635.0
253,Employee_253,Finance,West,Female,47.0,117151.0,2015-09-10,3.0,27046.0
970,Employee_970,Marketing,East,Female,31.0,,2017-08-27,4.0,39398.0
3312,Employee_3312,IT,North,Female,52.0,108538.0,2024-01-25,5.0,1178.0
351,Employee_351,HR,West,Female,27.0,43907.0,2015-12-17,5.0,47543.0
3207,Employee_3207,IT,South,Female,44.0,84457.0,2023-10-12,1.0,32676.0
2035,Employee_2035,Marketing,East,Female,56.0,87230.0,2020-07-27,1.0,41277.0
3035,Employee_3035,IT,North,Male,34.0,48706.0,2023-04-23,1.0,49747.0
1594,Employee_1594,Finance,East,Female,30.0,118921.0,2019-05-13,2.0,28989.0
91,Employee_91,IT,East,Male,54.0,47536.0,2015-04-01,1.0,43171.0
1619,Employee_1619,HR,West,Female,32.0,70888.0,2019-06-07,5.0,25083.0
812,Employee_812,HR,West,Male,36.0,73167.0,2017-03-22,1.0,4808.0
722,Employee_722,IT,East,Male,30.0,56578.0,2016-12-22,3.0,9857.0
3103,Employee_3103,Sales,East,Female,33.0,66726.0,2023-06-30,5.0,17754.0
27,Employee_27,IT,West,Male,36.0,101031.0,2015-01-27,3.0,7420.0
1346,Employee_1346,Finance,West,Male,34.0,96794.0,2018-09-07,5.0,43945.0
2084,Employee_2084,Finance,North,Male,26.0,76904.0,2020-09-14,3.0,3172.0
1756,Employee_1756,HR,South,Male,41.0,59607.0,2019-10-22,2.0,7529.0
1211,Employee_1211,Marketing,South,Male,39.0,33042.0,2018-04-25,1.0,39853.0
4023,Employee_4023,Marketing,East,Male,57.0,118670.0,2026-01-05,2.0,13223.0
4072,Employee_4072,Marketing,West,Female,45.0,67471.0,2026-02-23,3.0,16939.0
2374,Employee_2374,IT,North,Male,37.0,111223.0,2021-07-01,4.0,1144.0
4966,Employee_4966,IT,South,Female,57.0,75765.0,2028-08-05,2.0,18824.0
3772,Employee_3772,HR,East,Female,50.0,91970.0,2025-04-29,4.0,32236.0
916,Employee_916,Marketing,East,Female,55.0,98458.0,2017-07-04,5.0,26927.0
2526,Employee_2526,HR,North,Male,36.0,79151.0,2021-11-30,2.0,
1075,Employee_1075,Marketing,East,Female,47.0,52769.0,2017-12-10,2.0,37214.0
3699,Employee_3699,IT,East,Male,32.0,52327.0,2025-02-15,5.0,46478.0
255,Employee_255,Sales,West,Male,46.0,38039.0,2015-09-12,2.0,20152.0
4300,Employee_4300,Sales,East,Female,44.0,47178.0,2026-10-09,3.0,17447.0
3211,Employee_3211,Marketing,South,Male,23.0,80400.0,2023-10-16,4.0,5243.0
4087,Employee_4087,Sales,West,Male,31.0,90399.0,2026-03-10,2.0,39237.0
4355,Employee_4355,IT,East,Male,31.0,59854.0,2026-12-03,2.0,16963.0
4597,Employee_4597,IT,North,Male,43.0,60755.0,2027-08-02,4.0,38102.0
1730,Employee_1730,HR,East,Male,52.0,78167.0,2019-09-26,2.0,42112.0
2276,Employee_2276,Marketing,East,Female,57.0,30799.0,2021-03-25,4.0,13085.0
1953,Employee_1953,Marketing,West,Male,40.0,109763.0,2020-05-06,1.0,43798.0
1271,Employee_1271,Sales,North,Female,46.0,104460.0,2018-06-24,5.0,33667.0
4695,Employee_4695,HR,West,Male,22.0,43829.0,2027-11-08,4.0,48115.0
316,Employee_316,HR,East,Female,40.0,78110.0,2015-11-12,2.0,23294.0
4965,Employee_4965,Sales,South,Male,25.0,92134.0,2028-08-04,5.0,43949.0
4922,Employee_4922,Sales,South,Female,44.0,50221.0,2028-06-22,4.0,31217.0
3829,Employee_3829,Marketing,South,Male,25.0,90631.0,2025-06-25,1.0,1724.0
556,Employee_556,Marketing,West,Male,39.0,63500.0,2016-07-09,1.0,34799.0
1920,Employee_1920,Finance,South,Male,25.0,117988.0,2020-04-03,4.0,13928.0
3946,Employee_3946,Marketing,East,Female,55.0,113404.0,2025-10-20,2.0,44552.0
70,Employee_70,Finance,West,Male,21.0,53461.0,2015-03-11,2.0,5599.0
2528,Employee_2528,IT,South,Female,50.0,43635.0,2021-12-02,2.0,9893.0
3444,Employee_3444,Sales,West,Female,30.0,91046.0,2024-06-05,2.0,47674.0
3410,Employee_3410,Sales,South,Female,53.0,45070.0,2024-05-02,1.0,6844.0
2875,Employee_2875,HR,West,Male,26.0,110667.0,2022-11-14,4.0,43923.0
4336,Employee_4336,Finance,East,Female,29.0,45416.0,2026-11-14,2.0,3264.0
3170,Employee_3170,IT,East,Male,21.0,117097.0,2023-09-05,4.0,27883.0
806,Employee_806,HR,West,Female,32.0,83326.0,2017-03-16,4.0,10416.0
1554,Employee_1554,IT,South,Male,27.0,81119.0,2019-04-03,3.0,22739.0
2119,Employee_2119,IT,North,Male,25.0,38177.0,2020-10-19,3.0,8762.0
4221,Employee_4221,HR,South,Female,48.0,115222.0,2026-07-22,1.0,21635.0
3704,Employee_3704,IT,West,Male,54.0,78536.0,2025-02-20,3.0,15527.0
894,Employee_894,Finance,East,Female,52.0,56022.0,2017-06-12,1.0,11857.0
4993,Employee_4993,Marketing,South,Female,25.0,82682.0,2028-09-01,4.0,4140.0
2147,Employee_2147,HR,North,Male,26.0,66044.0,2020-11-16,3.0,13241.0
388,Employee_388,HR,West,Male,50.0,49178.0,2016-01-23,2.0,
752,Employee_752,Finance,South,Male,57.0,56597.0,2017-01-21,3.0,11445.0
2843,Employee_2843,IT,East,Female,57.0,48722.0,2022-10-13,1.0,9252.0
3183,Employee_3183,Sales,East,Male,53.0,117829.0,2023-09-18,3.0,38815.0
1984,Employee_1984,Sales,North,Male,21.0,90466.0,2020-06-06,3.0,30061.0
4038,Employee_4038,Marketing,East,Female,48.0,57823.0,2026-01-20,5.0,37197.0
3025,Employee_3025,Marketing,East,Male,22.0,48639.0,2023-04-13,1.0,13372.0
2188,Employee_2188,Finance,South,Male,44.0,82062.0,2020-12-27,3.0,36988.0
411,Employee_411,HR,North,Female,46.0,78671.0,2016-02-15,5.0,1835.0
4491,Employee_4491,HR,West,Male,30.0,82510.0,2027-04-18,3.0,30887.0
110,Employee_110,IT,South,Male,43.0,75606.0,2015-04-20,1.0,26178.0
2556,Employee_2556,Sales,North,Male,20.0,76529.0,2021-12-30,2.0,32074.0
3221,Employee_3221,HR,West,Male,39.0,81095.0,2023-10-26,5.0,21310.0
2154,Employee_2154,Finance,South,Female,59.0,43740.0,2020-11-23,3.0,8634.0
4732,Employee_4732,Finance,South,Female,54.0,55123.0,2027-12-15,3.0,17489.0
2664,Employee_2664,Sales,East,Female,22.0,79460.0,2022-04-17,1.0,41755.0
2192,Employee_2192,Finance,North,Male,36.0,85517.0,2020-12-31,3.0,20302.0
4329,Employee_4329,IT,West,Female,48.0,53640.0,2026-11-07,5.0,20288.0
1648,Employee_1648,Finance,West,Female,22.0,117513.0,2019-07-06,3.0,29421.0
222,Employee_222,Sales,South,Male,20.0,87505.0,2015-08-10,2.0,48886.0
4410,Employee_4410,HR,South,Female,35.0,52457.0,2027-01-27,2.0,2063.0
4638,Employee_4638,HR,East,Female,31.0,55365.0,2027-09-12,1.0,41499.0
656,Employee_656,Sales,West,Female,32.0,81884.0,2016-10-17,1.0,48662.0
4145,Employee_4145,Sales,North,Male,28.0,32736.0,2026-05-07,1.0,40481.0
1789,Employee_1789,Marketing,West,Female,20.0,110631.0,2019-11-24,2.0,38426.0
2922,Employee_2922,Marketing,West,Male,46.0,47400.0,2022-12-31,3.0,13515.0
1256,Employee_1256,Marketing,North,Male,49.0,56835.0,2018-06-09,5.0,22234.0
4014,Employee_4014,Marketing,North,Female,22.0,45396.0,2025-12-27,4.0,43328.0
4455,Employee_4455,Finance,East,Male,49.0,40296.0,2027-03-13,5.0,7954.0
1210,Employee_1210,Marketing,East,Female,47.0,110039.0,2018-04-24,5.0,20590.0
4249,Employee_4249,Marketing,South,Female,38.0,60448.0,2026-08-19,1.0,23925.0
1129,Employee_1129,Finance,East,Female,50.0,67489.0,2018-02-02,5.0,19000.0
4174,Employee_4174,IT,East,Male,37.0,40270.0,2026-06-05,1.0,1591.0
2320,Employee_2320,IT,South,Female,53.0,92995.0,2021-05-08,5.0,46881.0
3990,Employee_3990,Sales,North,Male,24.0,90477.0,2025-12-03,5.0,46132.0
178,Employee_178,Sales,West,Female,24.0,41969.0,2015-06-27,5.0,1223.0
2950,Employee_2950,HR,West,Female,59.0,113453.0,2023-01-28,2.0,37442.0
4793,Employee_4793,Marketing,East,Female,59.0,39610.0,2028-02-14,5.0,49616.0
81,Employee_81,Marketing,South,Female,29.0,82256.0,2015-03-22,3.0,38369.0
1225,Employee_1225,IT,West,Female,47.0,47465.0,2018-05-09,2.0,16387.0
2299,Employee_2299,Marketing,South,Female,,102084.0,2021-04-17,1.0,10884.0
2916,Employee_2916,IT,North,Female,59.0,119343.0,2022-12-25,1.0,41817.0
2544,Employee_2544,Marketing,South,Male,48.0,118417.0,2021-12-18,1.0,4284.0
4324,Employee_4324,IT,East,Female,31.0,104658.0,2026-11-02,5.0,42347.0
1780,Employee_1780,Finance,West,Male,50.0,112069.0,2019-11-15,2.0,21401.0
4768,Employee_4768,Sales,South,Male,40.0,,2028-01-20,4.0,4177.0
1612,Employee_1612,Sales,East,Male,20.0,104676.0,2019-05-31,2.0,18920.0
3779,Employee_3779,Sales,East,Female,25.0,80099.0,2025-05-06,3.0,14466.0
1868,Employee_1868,HR,West,Female,26.0,39182.0,2020-02-11,4.0,26125.0
671,Employee_671,IT,South,Female,52.0,80918.0,2016-11-01,3.0,21322.0
4832,Employee_4832,Sales,West,Female,29.0,65344.0,2028-03-24,5.0,46422.0
3619,Employee_3619,HR,West,Male,43.0,88642.0,2024-11-27,3.0,49996.0
1808,Employee_1808,IT,North,Female,49.0,31982.0,2019-12-13,5.0,21278.0
3394,Employee_3394,Marketing,West,Male,58.0,68842.0,2024-04-16,2.0,30920.0
2689,Employee_2689,IT,East,Male,28.0,106097.0,2022-05-12,1.0,12116.0
2895,Employee_2895,Marketing,West,Male,26.0,51331.0,2022-12-04,1.0,24317.0
4874,Employee_4874,IT,West,Female,45.0,53500.0,2028-05-05,2.0,29235.0
220,Employee_220,Sales,East,Female,36.0,80393.0,2015-08-08,2.0,15289.0
2096,Employee_2096,IT,South,Female,46.0,100916.0,2020-09-26,3.0,41641.0
3045,Employee_3045,Sales,East,Male,57.0,51094.0,2023-05-03,2.0,28720.0
44,Employee_44,HR,East,Male,39.0,115227.0,2015-02-13,4.0,25421.0
211,Employee_211,IT,West,Female,25.0,89261.0,2015-07-30,3.0,3246.0
1514,Employee_1514,Marketing,West,Male,40.0,115172.0,2019-02-22,1.0,7136.0
355,Employee_355,HR,East,Female,33.0,32589.0,2015-12-21,4.0,31531.0
2442,Employee_2442,HR,South,Male,25.0,75799.0,2021-09-07,4.0,46205.0
1198,Employee_1198,Marketing,North,Female,43.0,113378.0,2018-04-12,2.0,27683.0
3976,Employee_3976,HR,South,Female,47.0,108930.0,2025-11-19,4.0,11367.0
3205,Employee_3205,HR,North,Female,31.0,43219.0,2023-10-10,3.0,21337.0
368,Employee_368,IT,South,Female,55.0,50936.0,2016-01-03,2.0,10376.0
2597,Employee_2597,HR,West,Male,43.0,71713.0,2022-02-09,,34814.0
3790,Employee_3790,Marketing,West,Male,32.0,89337.0,2025-05-17,3.0,45487.0
1729,Employee_1729,Finance,East,Female,52.0,60985.0,2019-09-25,2.0,48789.0
136,Employee_136,IT,North,Female,42.0,36577.0,2015-05-16,4.0,44370.0
1504,Employee_1504,IT,East,Female,55.0,,2019-02-12,4.0,3517.0
48,Employee_48,Marketing,East,Male,23.0,34370.0,2015-02-17,5.0,48760.0
2319,Employee_2319,Finance,North,Female,27.0,94555.0,2021-05-07,4.0,8157.0
1392,Employee_1392,Sales,North,Male,55.0,43394.0,2018-10-23,5.0,18993.0
2064,Employee_2064,HR,East,Female,47.0,88786.0,2020-08-25,1.0,22453.0
1011,Employee_1011,Sales,West,Female,57.0,80094.0,2017-10-07,1.0,49871.0
2122,Employee_2122,Marketing,North,Female,58.0,86831.0,2020-10-22,5.0,38813.0
3996,Employee_3996,Finance,South,Male,25.0,86808.0,2025-12-09,3.0,47049.0
62,Employee_62,Finance,South,Female,29.0,107818.0,2015-03-03,3.0,6713.0
1033,Employee_1033,Sales,South,Male,37.0,93023.0,2017-10-29,4.0,45024.0
3246,Employee_3246,Finance,South,Female,47.0,59144.0,2023-11-20,2.0,46357.0
96,Employee_96,IT,East,Male,35.0,51673.0,2015-04-06,4.0,8963.0
479,Employee_479,Marketing,North,Female,34.0,97628.0,2016-04-23,4.0,37634.0
4322,Employee_4322,Marketing,West,Female,31.0,39449.0,2026-10-31,2.0,1530.0
843,Employee_843,Sales,West,Male,41.0,105265.0,2017-04-22,4.0,34600.0
890,Employee_890,Finance,North,Male,23.0,96535.0,2017-06-08,5.0,37615.0
1617,Employee_1617,Finance,South,Male,39.0,103502.0,2019-06-05,5.0,13587.0
1903,Employee_1903,HR,East,Female,40.0,80500.0,2020-03-17,1.0,6344.0
1506,Employee_1506,Finance,West,Female,44.0,102177.0,2019-02-14,1.0,45158.0
323,Employee_323,HR,North,Female,46.0,68227.0,2015-11-19,2.0,2657.0
1323,Employee_1323,Marketing,East,Male,27.0,117905.0,2018-08-15,1.0,24564.0
3474,Employee_3474,Sales,North,Male,51.0,62238.0,2024-07-05,4.0,4379.0
4042,Employee_4042,Finance,South,Male,24.0,55649.0,2026-01-24,1.0,23409.0
2388,Employee_2388,IT,South,Male,53.0,100410.0,2021-07-15,4.0,1980.0
1426,Employee_1426,HR,North,Female,41.0,58288.0,2018-11-26,1.0,13599.0
2522,Employee_2522,Sales,South,Female,58.0,42587.0,2021-11-26,4.0,46070.0
3130,Employee_3130,Finance,West,Female,36.0,32774.0,2023-07-27,4.0,2393.0
1188,Employee_1188,IT,East,Female,45.0,31567.0,2018-04-02,1.0,25530.0
2464,Employee_2464,Finance,North,Male,30.0,88220.0,2021-09-29,4.0,20129.0
292,Employee_292,Sales,South,Male,30.0,85333.0,2015-10-19,2.0,15579.0
2358,Employee_2358,Marketing,South,Male,35.0,63178.0,2021-06-15,1.0,5527.0
2755,Employee_2755,IT,North,Female,38.0,102613.0,2022-07-17,1.0,39484.0
534,Employee_534,Marketing,East,Female,57.0,30765.0,2016-06-17,5.0,1206.0
2054,Employee_2054,IT,West,Female,36.0,100780.0,2020-08-15,4.0,3234.0
3936,Employee_3936,HR,South,Female,27.0,111132.0,2025-10-10,3.0,3119.0
1262,Employee_1262,Sales,South,Male,33.0,36490.0,2018-06-15,1.0,166.0
1877,Employee_1877,Sales,East,Male,46.0,83942.0,2020-02-20,3.0,49559.0
2588,Employee_2588,Sales,South,Male,24.0,94162.0,2022-01-31,1.0,2673.0
4020,Employee_4020,Sales,East,Male,24.0,52068.0,2026-01-02,3.0,22025.0
4983,Employee_4983,IT,South,Male,49.0,42437.0,2028-08-22,5.0,22878.0
3335,Employee_3335,IT,North,Female,29.0,41850.0,2024-02-17,2.0,3088.0
429,Employee_429,Marketing,West,Female,52.0,117404.0,2016-03-04,4.0,22061.0
1039,Employee_1039,HR,West,Female,26.0,93652.0,2017-11-04,2.0,2497.0
3309,Employee_3309,Finance,East,Male,42.0,113227.0,2024-01-22,4.0,11851.0
4303,Employee_4303,Marketing,West,Male,26.0,90563.0,2026-10-12,4.0,27493.0
3649,Employee_3649,Marketing,North,Female,52.0,111243.0,2024-12-27,5.0,33027.0
1193,Employee_1193,Marketing,West,Female,33.0,109044.0,2018-04-07,2.0,15141.0
2239,Employee_2239,HR,East,Male,35.0,110192.0,2021-02-16,3.0,25410.0
2427,Employee_2427,Marketing,West,Female,54.0,50325.0,2021-08-23,1.0,11725.0
1085,Employee_1085,Finance,East,Female,33.0,100780.0,2017-12-20,2.0,7069.0
627,Employee_627,Finance,East,Male,57.0,69412.0,2016-09-18,2.0,26965.0
2022,Employee_2022,HR,West,Female,28.0,71394.0,2020-07-14,2.0,39187.0
4712,Employee_4712,Finance,East,Male,40.0,,2027-11-25,3.0,5166.0
4571,Employee_4571,Finance,East,Male,28.0,69137.0,2027-07-07,3.0,20746.0
4971,Employee_4971,HR,South,Male,34.0,98776.0,2028-08-10,5.0,43353.0
658,Employee_658,HR,East,Male,46.0,47705.0,2016-10-19,1.0,24039.0
2560,Employee_2560,HR,North,Male,26.0,82079.0,2022-01-03,2.0,30944.0
764,Employee_764,Marketing,East,Male,58.0,106313.0,2017-02-02,3.0,21459.0
788,Employee_788,Finance,East,Female,38.0,89185.0,2017-02-26,3.0,7185.0
3287,Employee_3287,Sales,West,Male,47.0,107294.0,2023-12-31,2.0,10882.0
1184,Employee_1184,HR,South,Female,37.0,37288.0,2018-03-29,4.0,5599.0
4511,Employee_4511,Sales,South,Female,27.0,81920.0,2027-05-08,1.0,29483.0
2281,Employee_2281,Marketing,East,Female,44.0,71556.0,2021-03-30,4.0,42966.0
953,Employee_953,Finance,South,Female,31.0,93401.0,2017-08-10,4.0,4521.0
3544,Employee_3544,Finance,West,Male,48.0,91836.0,2024-09-13,2.0,20139.0
1938,Employee_1938,HR,East,Female,34.0,39895.0,2020-04-21,4.0,
1544,Employee_1544,IT,East,Male,56.0,58205.0,2019-03-24,4.0,10292.0
2283,Employee_2283,IT,South,Male,54.0,73558.0,2021-04-01,5.0,30175.0
1021,Employee_1021,Sales,North,Male,23.0,43669.0,2017-10-17,2.0,43543.0
1737,Employee_1737,Finance,East,Female,57.0,57397.0,2019-10-03,4.0,45708.0
1282,Employee_1282,HR,South,Female,36.0,37832.0,2018-07-05,5.0,8136.0
2202,Employee_2202,IT,North,Male,38.0,51179.0,2021-01-10,4.0,39696.0
71,Employee_71,Sales,West,Male,28.0,,2015-03-12,3.0,32771.0
950,Employee_950,Sales,East,Female,33.0,107932.0,2017-08-07,5.0,47335.0
1232,Employee_1232,HR,East,Male,34.0,118704.0,2018-05-16,2.0,15704.0
832,Employee_832,IT,North,Female,45.0,104362.0,2017-04-11,4.0,10795.0
3304,Employee_3304,IT,North,Male,,105427.0,2024-01-17,2.0,21415.0
1935,Employee_1935,Marketing,West,Male,40.0,97784.0,2020-04-18,5.0,355.0
3739,Employee_3739,Sales,South,Male,48.0,74791.0,2025-03-27,4.0,8187.0
4278,Employee_4278,HR,East,Female,50.0,76475.0,2026-09-17,1.0,2140.0
4677,Employee_4677,IT,West,Female,47.0,75608.0,2027-10-21,2.0,20037.0
1613,Employee_1613,Sales,North,Male,47.0,36798.0,2019-06-01,5.0,37871.0
1222,Employee_1222,Finance,South,Female,43.0,93372.0,2018-05-06,4.0,31974.0
502,Employee_502,Sales,West,Female,46.0,54256.0,2016-05-16,4.0,15139.0
3520,Employee_3520,Sales,South,Male,,117754.0,2024-08-20,4.0,22679.0
